"","ACCNUM","YEAR","DATE","TIME","Hour","STREET1","STREET2","OFFSET","ROAD_CLASS","District","WardNum","Division","LATITUDE","LONGITUDE","LOCCOORD","ACCLOC","TRAFFCTL","VISIBILITY","LIGHT","RDSFCOND","IMPACTYPE","FATAL_NO","PEDESTRIAN","CYCLIST","AUTOMOBILE","MOTORCYCLE","TRUCK","TRSN_CITY_","EMERG_VEH","PASSENGER","SPEEDING","AG_DRIV","REDLIGHT","ALCOHOL","DISABILITY","Hood_ID","Neighbourh","DRIV_TRAFFIC_VIOLATION","DRIV_AGGRO","DRIV_SPEED","DRIV_DISTRACT","DRIV_AlCOHOL","BIC_TRAFFIC_VIOLATION","BIC_AGGRO","BIC_SPEED","BIC_LOSS_CTRL","BIC_ALCOHOL","BIC_DISTRACT","BIC_DRUGS","BIC_DISABILITY","BIC_FATIGUE","PED_TRAFFIC_VIOLATION","PED_STNARY","PED_CROSSING","VEH_TURNING","VEH_STATIONARY","VEH_LANE_CHG","VEH_INIT_OR_STOP","pressure_station","wind_speed","relative_humidity","temperature","visibility_value","DRIVERS_ALL_cnt","PASSENGER_cnt","PEDESTRIAN_cnt","CYCLIST_cnt","BIC_INJURY_MAJOR_FATAL","BIC_INJURY_FATAL","BIC_INJURY_other","ROAD_WET","TRAFFIC_CNTRL","VIS_NOT_CLEAR","AGE_REF_CODE","BIC_AGE","BIC_ACTN_FORWARD","BIC_ACTN_TURN_U","BIC_ACTN_TURN_LEFT","BIC_ACTN_TURN_Right","BIC_ACTN_STOPPED","BIC_ACTN_OTHER","WARD_1","WARD_2","WARD_3","WARD_4","WARD_5","WARD_6","WARD_7","WARD_8","WARD_9","WARD_10","WARD_11","WARD_12","WARD_13","WARD_14","WARD_15","WARD_16","WARD_17","WARD_18","WARD_19","WARD_20","WARD_21","WARD_22","WARD_23","WARD_24","WARD_25"
"157",1250979,2011,2011-07-15,1600,16,"DON MILLS RD","WYNFORD DR"," ","Major Arterial","North York","16","33",43.723445,-79.33969,"Mid-Block"," ","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,42,"Banbury-Don Mills (42)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.77,20,31,27.2,24100,1,0,0,1,1,0,0,0,0,0,7,"30 to 34",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"158",1251014,2011,2011-08-06,1300,13,"60 LACEY AVE","CAMERON Aven"," ","Local","Etobicoke York","5","12",43.689845,-79.46859,"Mid-Block"," ","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,110,"Keelesdale-Eglinton West (110)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.17,9,74,26.1,24100,1,0,0,1,1,0,0,0,0,0,3,"10 to 14",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159",1252206,2011,2011-08-31,900,9,"DUNDAS ST W","KEELE ST"," ","Major Arterial","Toronto and East York","4","11",43.665345,-79.46459,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,0,0,1,0,0,0,0,0,0,0,NA,90,"Junction Area (90)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.11,7,67,20,24100,1,0,0,1,1,0,0,0,1,0,15,"70 to 74",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160",1253390,2011,2011-09-11,1600,15,"DUNDAS ST E","BROADVIEW AVE"," ","Major Arterial","Toronto and East York","14","55",43.662445,-79.35139,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,70,"South Riverdale (70)",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.41,13,44,23.3,24100,1,0,0,1,1,0,0,0,1,0,9,"40 to 44",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"161",1253635,2011,2011-07-20,1800,18,"QUEENS QUAY W","REES ST"," ","Minor Arterial","Toronto and East York","10","52",43.638845,-79.38659,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,77,"Waterfront Communities-The Island (77)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,98.67,19,36,34.8,24100,1,0,0,1,1,0,0,0,1,0,9,"40 to 44",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162",1253834,2011,2011-08-16,1600,16,"BLUE JAYS WAY","NAVY WHARF CRT"," ","Minor Arterial","Toronto and East York","10","52",43.641745,-79.39189,"Intersection","At Intersection","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,77,"Waterfront Communities-The Island (77)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.47,7,39,28.5,24100,1,0,0,1,1,0,0,0,0,0,6,"25 to 29",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163",1254931,2011,2011-07-28,1400,13,"4277 LAWRENCE AVE E"," "," ","Minor Arterial","Scarborough","25","43",43.770045,-79.17909,"Mid-Block"," ","No Control","Rain","Daylight","Wet","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,136,"West Hill (136)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99.35,6,96,20.6,3200,1,0,0,1,1,0,0,1,0,1,8,"35 to 39",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"164",1255068,2011,2011-09-20,1700,17,"ANTIBES DR","BATHURST ST"," ","Major Arterial","North York","18,6","32",43.781045,-79.44479,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,0,0,0,1,0,0,0,0,0,0,NA,36,"Newtonbrook West (36)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99.72,15,58,20.4,24100,1,0,0,1,1,0,0,0,1,0,10,"45 to 49",0,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
"165",1255302,2011,2011-08-30,1900,19,"LANSDOWNE Aven","RIDEAU Aven"," ","Minor Arterial","Toronto and East York","4","11",43.645445,-79.43849,"Mid-Block"," ","No Control","Clear","Dark, artificial","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,1,1,0,0,NA,86,"Roncesvalles (86)",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,99.77,19,43,25.7,24100,1,0,0,1,1,0,0,0,0,0,8,"35 to 39",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"166",1256606,2011,2011-08-03,1800,18,"AILEEN AVE","KEELE ST"," ","Local","Etobicoke York","5","12",43.683345,-79.47149,"Mid-Block"," ","No Control","Rain","Daylight","Wet","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,110,"Keelesdale-Eglinton West (110)",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,98.55,19,90,19.8,12900,1,0,0,1,1,0,0,1,0,1,3,"10 to 14",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167",1257236,2011,2011-08-05,1500,15,"DEWSON ST","OSSINGTON AVE"," ","Minor Arterial","Toronto and East York","11,9","14",43.656945,-79.42369,"Intersection","At Intersection","Stop Sign","Clear","Daylight","Dry","Turning Movement",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,80,"Palmerston-Little Italy (80)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.67,17,47,26.7,24100,1,0,0,1,1,0,0,0,1,0,9,"40 to 44",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168",1258248,2011,2011-08-08,1500,14,"BIRCHMOUNT RD","BONIS AVE"," ","Major Arterial","Scarborough","22","42",43.783545,-79.29929,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,118,"Tam O'Shanter-Sullivan (118)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98.6,13,60,25.5,24100,1,0,0,1,1,0,0,0,1,0,13,"60 to 64",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"169",1259578,2011,2011-08-19,2100,21,"BLOOR ST W","HARCROFT RD"," ","Major Arterial","Toronto and East York","4","11",43.651845,-79.47289,"Intersection"," ","No Control","Clear","Dark","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,87,"High Park-Swansea (87)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99.17,7,51,25.4,24100,1,0,0,1,1,0,0,0,0,0,10,"45 to 49",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170",1263122,2011,2011-08-25,1900,19,"LAWTON Blvd","WALMSLEY Blvd"," ","Local","Toronto and East York","12","53",43.693045,-79.39669,"Intersection"," ","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,97,"Yonge-St.Clair (97)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99.15,26,63,22.9,24100,1,0,0,1,1,0,0,0,0,0,11,"50 to 54",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"171",1263147,2011,2011-11-07,1100,11,"DUNDAS ST W","STERLING RD"," ","Minor Arterial","Toronto and East York","9","11",43.650645,-79.44299,"Intersection","At Intersection","Stop Sign","Clear","Daylight","Dry","Cyclist Collisions",30,0,1,0,0,1,0,0,0,0,0,0,0,NA,84,"Little Portugal (84)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.16,19,60,15.6,24100,1,0,0,1,1,1,0,0,1,0,8,"35 to 39",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172",1263273,2011,2011-09-08,900,9,"DAVENPORT Rd","HAZELTON Ave"," ","Major Arterial","Toronto and East York","11","53",43.675045,-79.39479,"Intersection"," ","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,0,0,0,1,0,0,0,0,0,0,NA,95,"Annex (95)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99.81,17,78,17.7,24100,1,0,0,1,1,0,0,0,0,0,7,"30 to 34",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173",1264906,2011,2011-09-16,800,8,"MIDDLEFIELD RD","PASSMORE AVE"," ","Minor Arterial","Scarborough","23","42",43.827345,-79.26519,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,130,"Milliken (130)",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,100.71,13,83,6.9,24100,2,0,0,1,1,0,0,0,1,0,16,"75 to 79",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"174",1266196,2011,2011-11-25,1600,15,"KINGSTON Road","RASPBERRY Road"," ","Major Arterial","Scarborough","25","42",43.801445,-79.14229,"Intersection","At Intersection","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,131,"Rouge (131)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.29,28,51,15.1,24100,1,0,0,1,1,0,0,0,0,0,11,"50 to 54",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"175",1266347,2011,2011-09-21,2200,22,"DUFFERIN Stre","DUNDAS Stre W"," ","Minor Arterial","Toronto and East York","9","11,14",43.649645,-79.43149,"Intersection","At Intersection","Traffic Signal","Clear","Dark, artificial","Wet","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,84,"Little Portugal (84)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.39,11,96,18.8,9700,1,0,0,1,1,0,0,1,1,0,5,"20 to 24",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176",1266407,2011,2011-11-27,0,0,"DUNERA Aven","EMCARR Driv"," ","Local","Scarborough","24","43",43.757145,-79.19569,"Intersection","At Intersection","Stop Sign","Rain","Dark","Wet","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,136,"West Hill (136)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.39,11,67,12.8,24100,1,0,0,1,1,0,0,1,1,1,11,"50 to 54",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"177",1266558,2011,2011-09-23,1600,16,"HARBORD ST","MAJOR ST"," ","Minor Arterial","Toronto and East York","11","14",43.662445,-79.40479,"Intersection","At Intersection","No Control","Rain","Daylight","Wet","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,79,"University (79)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.17,15,94,16.3,8000,1,0,0,1,1,0,0,1,0,1,6,"25 to 29",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178",1266612,2011,2011-09-24,1500,15,"BIRMINGHAM Stre","ETTA WYLIE Road"," ","Collector","Etobicoke York","3","22",43.602445,-79.51009,"Intersection","At Intersection","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,18,"New Toronto (18)",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.76,11,67,19.6,24100,1,0,0,1,1,0,0,0,0,0,11,"50 to 54",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179",1266995,2011,2011-09-25,1900,19,"GRACEDALE Boul","DUNCANWOODS Driv"," ","Collector","Etobicoke York","7","31",43.751045,-79.56039,"Intersection","At Intersection","Stop Sign","Clear","Dark","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,21,"Humber Summit (21)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.61,15,58,20.7,24100,1,0,0,1,1,0,0,0,1,0,3,"10 to 14",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180",1267989,2011,2011-10-03,1600,16,"BAY ST","GRENVILLE ST"," ","Major Arterial","Toronto and East York","13,11","52",43.662045,-79.38619,"Mid-Block"," ","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,76,"Bay Street Corridor (76)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99.75,13,84,14,24100,1,0,0,1,1,0,0,0,0,0,12,"55 to 59",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
"181",1270018,2011,2011-10-18,800,8,"LANSDOWNE AVE","COLLEGE ST"," ","Minor Arterial","Toronto and East York","9","11",43.650939,-79.43996,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,83,"Dufferin Grove (83)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98.68,13,81,7,24100,1,0,0,1,1,0,0,0,1,0,9,"40 to 44",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182",1272062,2011,2011-10-31,1000,10,"240 WELLESLEY St E"," "," ","Minor Arterial","Toronto and East York","13","51",43.667845,-79.37089,"Intersection"," ","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,0,0,1,0,0,0,0,0,0,0,NA,71,"Cabbagetown-South St.James Town (71)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.15,7,86,7.1,19300,1,0,0,1,1,0,0,0,0,0,7,"30 to 34",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"183",1273068,2011,2011-11-04,1700,17,"BLOOR Stre W","SALEM Aven"," ","Major Arterial","Toronto and East York","9","14",43.660645,-79.43169,"Intersection","At Intersection","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,83,"Dufferin Grove (83)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.52,24,50,7.2,24100,1,0,0,1,1,0,0,0,0,0,11,"50 to 54",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184",1275736,2011,2011-11-24,1400,14,"RUNNYMEDE RD","DEFOREST RD"," ","Collector","Toronto and East York","4","11",43.648845,-79.47529,"Intersection"," ","Stop Sign","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,0,0,0,1,0,0,0,0,0,0,NA,87,"High Park-Swansea (87)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.91,24,81,6.7,16100,1,0,0,1,1,0,0,0,1,0,12,"55 to 59",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185",1275965,2011,2011-11-25,1600,16,"YORK MILLS Road","LESMILL Road"," ","Major Arterial","North York","16","33",43.754645,-79.35199,"Intersection"," ","Traffic Signal","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,42,"Banbury-Don Mills (42)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.29,32,56,13.4,24100,1,0,0,1,1,0,0,0,1,0,13,"60 to 64",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"186",1276528,2011,2011-11-25,1000,9,"RICHMOND Stre E","YONGE Stre"," ","Major Arterial","Toronto and East York","13","51,52",43.651645,-79.37899,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,1,0,0,0,0,0,0,0,NA,76,"Bay Street Corridor (76)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.6,24,81,7.5,19300,2,0,0,1,1,0,0,0,1,0,7,"30 to 34",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"187",1277761,2011,2011-10-29,1900,19,"CHURCH ST","GOULD ST"," ","Minor Arterial","Toronto and East York","13","51",43.658245,-79.37789,"Intersection","At Intersection","Traffic Signal","Clear","Dark","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,75,"Church-Yonge Corridor (75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,99.91,9,74,5.1,24100,1,0,0,2,1,0,1,0,1,0,6,"25 to 29",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"188",1279742,2011,2011-12-15,1000,9,"ADELAIDE St W","BAY St"," ","Major Arterial","Toronto and East York","13,10","52",43.649845,-79.38079,"Intersection","At Intersection","Traffic Signal","Rain","Daylight","Wet","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,76,"Bay Street Corridor (76)",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,98.16,33,96,12.1,6400,1,0,0,1,1,0,0,1,1,1,9,"40 to 44",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
"189",1280448,2011,2011-12-20,1400,14,"QUEEN St W","CAMERON St"," ","Major Arterial","Toronto and East York","10","14",43.648445,-79.39779,"Mid-Block"," ","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,77,"Waterfront Communities-The Island (77)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99.92,11,70,-1.9,24100,1,0,0,1,1,0,0,0,0,0,8,"35 to 39",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"190",1282186,2011,2011-12-27,1400,14,"ST CLAIR Ave W","EARLSCOURT Ave"," ","Major Arterial","Toronto and East York","9","13",43.677045,-79.44739,"Intersection"," ","Traffic Signal","Rain","Daylight","Wet","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,92,"Corso Italia-Davenport (92)",0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,97.76,15,98,1.6,9700,1,0,0,1,0,0,1,1,1,1,0,"unknown",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191",1285114,2012,2012-03-20,100,1,"KING Stre W","PETER Stre"," ","Major Arterial","Toronto and East York","10","52",43.646045,-79.39229,"Intersection","At Intersection","Traffic Signal","Clear","Dark, artificial","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,77,"Waterfront Communities-The Island (77)",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.04,6,94,12.2,16100,1,0,0,1,1,0,0,0,1,0,5,"20 to 24",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192",1286830,2012,2012-01-24,1300,13,"BATHURST ST","WELLS ST"," ","Major Arterial","Toronto and East York","11","14",43.670045,-79.41319,"Intersection","At Intersection","Traffic Signal","Snow","Daylight","Wet","Cyclist Collisions",0,0,1,0,0,1,0,0,0,0,1,0,0,NA,95,"Annex (95)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.43,20,82,0.5,9700,1,0,0,1,1,0,0,1,1,1,7,"30 to 34",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193",1287004,2012,2012-01-26,1400,14,"DANFORTH AVE","ROYAL DR"," ","Major Arterial","Toronto and East York","14","54,55",43.675945,-79.35989,"Mid-Block"," ","No Control","Rain","Daylight","Wet","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,68,"North Riverdale (68)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99.18,9,89,0.9,12900,1,0,0,1,1,0,0,1,0,1,5,"20 to 24",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"194",1288672,2012,2012-02-07,1300,13,"LONSDALE RD","DUNVEGAN RD"," ","Collector","Toronto and East York","12","53",43.690045,-79.40639,"Intersection","At Intersection","Stop Sign","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,96,"Casa Loma (96)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.3,32,61,-0.9,24100,1,0,0,1,0,0,1,0,1,0,8,"35 to 39",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"195",1289419,2012,2012-02-14,1400,14,"KING St W","TECUMSETH St"," ","Major Arterial","Toronto and East York","10","14",43.643345,-79.40529,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Wet","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,82,"Niagara (82)",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.11,9,94,0.6,2400,1,0,0,1,1,0,0,1,1,0,5,"20 to 24",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196",1290286,2012,2012-04-22,1300,13,"VICTORIA PARK AVE","ARNCLIFFE CRES"," ","Major Arterial","Scarborough","21,16","33,41",43.731845,-79.30559,"Intersection"," ","Traffic Signal","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,119,"Wexford/Maryvale (119)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99.44,20,57,7.2,24100,2,0,0,1,1,0,0,0,1,0,11,"50 to 54",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0
"197",1290624,2012,2012-02-27,2000,20,"DUNDAS ST W","ST CLARENS AVE"," ","Minor Arterial","Toronto and East York","9","11",43.650045,-79.43829,"Intersection","At Intersection","Stop Sign","Clear","Dark","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,84,"Little Portugal (84)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.17,32,72,1.3,16100,1,0,0,1,1,0,0,0,1,0,11,"50 to 54",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198",1291846,2012,2012-03-28,1000,9,"DUNDAS Stre W","SHAW Stre"," ","Major Arterial","Toronto and East York","10,11","14",43.649844,-79.418292,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,81,"Trinity-Bellwoods (81)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.1,22,58,13.9,24100,1,0,0,1,1,0,0,0,1,0,7,"30 to 34",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
