"","Index_","ACCNUM","YEAR","DATE","TIME","Hour","STREET1","STREET2","OFFSET","ROAD_CLASS","District","WardNum","Division","LATITUDE","LONGITUDE","LOCCOORD","ACCLOC","TRAFFCTL","VISIBILITY","LIGHT","RDSFCOND","ACCLASS","IMPACTYPE","INVTYPE","INVAGE","INJURY","FATAL_NO","INITDIR","VEHTYPE","MANOEUVER","DRIVACT","DRIVCOND","PEDTYPE","PEDACT","PEDCOND","CYCLISTYPE","CYCACT","CYCCOND","PEDESTRIAN","CYCLIST","AUTOMOBILE","MOTORCYCLE","TRUCK","TRSN_CITY_","EMERG_VEH","PASSENGER","SPEEDING","AG_DRIV","REDLIGHT","ALCOHOL","Hood_ID","Neighbourh","ObjectId","isFATAL","pressure_station","wind_speed","relative_humidity","temperature","visibility_value"
"302",7830522,1361387,2013,2013-05-05,1400,14,"8 GARDEN PARK AVE"," "," ","Local","Scarborough","23","42",43.785245,-79.27169,"Mid-Block"," ","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","5 to 9","Major",0,"East","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist rode off sidewalk into road at midblock.","Failed to Yield Right of Way","Inattentive",0,1,1,0,0,0,0,0,0,0,0,0,128,"Agincourt South-Malvern West (128)",302,0,100,9,43,21.6,24100
"303",7409450,1291846,2012,2012-03-28,1000,9,"DUNDAS Stre W","SHAW Stre"," ","Major Arterial","Toronto and East York","10,11","14",43.649844,-79.418292,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","unknown","None",0,"Unknown","Automobile, Station Wagon","Unknown","Other","Unknown"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,81,"Trinity-Bellwoods (81)",303,0,98.1,22,58,13.9,24100
"304",7409451,1291846,2012,2012-03-28,1000,9,"DUNDAS Stre W","SHAW Stre"," ","Major Arterial","Toronto and East York","10,11","14",43.649844,-79.418292,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","30 to 34","Major",0,"East","Bicycle","Going Ahead"," "," "," "," "," ","Insufficient information (to determine cyclist crash type).","Other","Unknown",0,1,1,0,0,0,0,0,0,0,0,0,81,"Trinity-Bellwoods (81)",304,0,98.1,22,58,13.9,24100
"305",80785473,6002164193,2016,2016-12-06,1500,15,"BLOOR ST W","ALBANY AVE"," ","Major Arterial","Toronto and East York","11","14",43.665316,-79.409953,"Intersection","At Intersection","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","65 to 69","Major",0,"West","Bicycle","Going Ahead"," "," "," "," "," ","Motorist turned left across cyclists path.","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,1,0,0,79,"University (79)",305,0,98.91,29,72,4.8,24100
"306",6723380,1276528,2011,2011-11-25,1000,9,"RICHMOND Stre E","YONGE Stre"," ","Major Arterial","Toronto and East York","13","51,52",43.651645,-79.37899,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Vehicle Owner","unknown"," ",0," ","Other"," "," "," "," "," "," "," "," "," ",0,1,1,0,1,0,0,0,0,0,0,0,76,"Bay Street Corridor (76)",306,0,99.6,24,81,7.5,19300
"307",6723381,1276528,2011,2011-11-25,1000,9,"RICHMOND Stre E","YONGE Stre"," ","Major Arterial","Toronto and East York","13","51,52",43.651645,-79.37899,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Truck Driver","35 to 39","None",0,"West","Truck - Open","Going Ahead","Driving Properly","Normal"," "," "," "," "," "," ",0,1,1,0,1,0,0,0,0,0,0,0,76,"Bay Street Corridor (76)",307,0,99.6,24,81,7.5,19300
"308",6723382,1276528,2011,2011-11-25,1000,9,"RICHMOND Stre E","YONGE Stre"," ","Major Arterial","Toronto and East York","13","51,52",43.651645,-79.37899,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Vehicle Owner","unknown"," ",0," ","Other"," "," "," "," "," "," "," "," "," ",0,1,1,0,1,0,0,0,0,0,0,0,76,"Bay Street Corridor (76)",308,0,99.6,24,81,7.5,19300
"309",6723383,1276528,2011,2011-11-25,1000,9,"RICHMOND Stre E","YONGE Stre"," ","Major Arterial","Toronto and East York","13","51,52",43.651645,-79.37899,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","55 to 59","None",0,"West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal"," "," "," "," "," "," ",0,1,1,0,1,0,0,0,0,0,0,0,76,"Bay Street Corridor (76)",309,0,99.6,24,81,7.5,19300
"310",6723384,1276528,2011,2011-11-25,1000,9,"RICHMOND Stre E","YONGE Stre"," ","Major Arterial","Toronto and East York","13","51,52",43.651645,-79.37899,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","30 to 34","Major",0,"West","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.","Improper Passing","Unknown",0,1,1,0,1,0,0,0,0,0,0,0,76,"Bay Street Corridor (76)",310,0,99.6,24,81,7.5,19300
"311",7441269,1305388,2012,2012-06-04,1000,10,"LOBB AVE","SHAW ST"," ","Collector","Toronto and East York","10","14",43.646945,-79.41709,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","50 to 54","None",0,"North","Automobile, Station Wagon","Turning Left","Failed to Yield Right of Way","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,0,0,81,"Trinity-Bellwoods (81)",311,0,98.81,17,82,14.7,24100
"312",7441270,1305388,2012,2012-06-04,1000,10,"LOBB AVE","SHAW ST"," ","Collector","Toronto and East York","10","14",43.646945,-79.41709,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","30 to 34","Major",0,"East","Bicycle","Going Ahead"," "," "," "," "," ","Motorist turned left across cyclists path.","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,1,0,0,81,"Trinity-Bellwoods (81)",312,0,98.81,17,82,14.7,24100
"313",80775127,7000451642,2017,2017-03-13,1000,10,"BRIMWOOD BLVD","WELLPARK BLVD","4 m East of","Collector","Scarborough","23","42",43.81272,-79.274318,"Intersection","At Intersection","Stop Sign","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","70 to 74","Major",0,"South","Bicycle","Turning Left"," "," "," "," "," ","Cyclist turned left across motorists path.","Failed to Yield Right of Way","Inattentive",0,1,1,0,0,0,0,0,0,0,0,0,129,"Agincourt North (129)",313,0,101,15,45,-8.5,24100
"314",80775128,7000451642,2017,2017-03-13,1000,10,"BRIMWOOD BLVD","WELLPARK BLVD","4 m East of","Collector","Scarborough","23","42",43.81272,-79.274318,"Intersection","At Intersection","Stop Sign","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","45 to 49","None",0,"East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,129,"Agincourt North (129)",314,0,101,15,45,-8.5,24100
"315",5860380,1121120,2009,2009-07-17,1000,10,"HARBORD ST","SPADINA AVE"," ","Major Arterial","Toronto and East York","11","14,52",43.663045,-79.40209,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","35 to 39","None",0,"East","Automobile, Station Wagon","Turning Right","Improper Turn","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,79,"University (79)",315,0,98.74,17,61,21,24100
"316",5860381,1121120,2009,2009-07-17,1000,10,"HARBORD ST","SPADINA AVE"," ","Major Arterial","Toronto and East York","11","14,52",43.663045,-79.40209,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","25 to 29","Major",0,"East","Bicycle","Going Ahead"," "," "," "," "," ","Motorist turning right on red at signalized intersection strikes cyclist.","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,0,0,0,79,"University (79)",316,0,98.74,17,61,21,24100
"317",80159363,4002018320,2014,2014-05-05,1000,10,"WOODBINE AVE","KINGSTON RD"," ","Major Arterial","Toronto and East York","19","55",43.673918,-79.307918,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","50 to 54","Major",0,"North","Bicycle","Going Ahead"," "," "," "," "," ","Motorist turned left across cyclists path.","Driving Properly","Normal",0,1,1,0,0,0,0,1,0,1,0,0,63,"The Beaches (63)",317,0,99.7,13,50,9.9,24100
"318",80159364,4002018320,2014,2014-05-05,1000,10,"WOODBINE AVE","KINGSTON RD"," ","Major Arterial","Toronto and East York","19","55",43.673918,-79.307918,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","45 to 49","None",0,"South","Automobile, Station Wagon","Turning Left","Failed to Yield Right of Way","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,1,0,1,0,0,63,"The Beaches (63)",318,0,99.7,13,50,9.9,24100
"319",80159365,4002018320,2014,2014-05-05,1000,10,"WOODBINE AVE","KINGSTON RD"," ","Major Arterial","Toronto and East York","19","55",43.673918,-79.307918,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Passenger","20 to 24","None",0," "," "," "," "," "," "," "," "," "," "," ",0,1,1,0,0,0,0,1,0,1,0,0,63,"The Beaches (63)",319,0,99.7,13,50,9.9,24100
"320",5302050,1132051,2009,2009-09-24,1000,10,"CHURCH ST","GOULD ST"," ","Minor Arterial","Toronto and East York","13","51",43.658745,-79.37809,"Mid-Block"," ","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","unknown","None",0,"South","Automobile, Station Wagon","Parked","Other","Inattentive"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,75,"Church-Yonge Corridor (75)",320,0,100.05,7,82,17.7,24100
"321",5302051,1132051,2009,2009-09-24,1000,10,"CHURCH ST","GOULD ST"," ","Minor Arterial","Toronto and East York","13","51",43.658745,-79.37809,"Mid-Block"," ","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","20 to 24","Major",0,"South","Bicycle","Slowing or Stopping"," "," "," "," "," ","Cyclist struck opened vehicle door","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,0,0,0,75,"Church-Yonge Corridor (75)",321,0,100.05,7,82,17.7,24100
"322",7448107,1308128,2012,2012-07-06,1000,10,"STEELES AVE E","BIRCHMOUNT RD"," ","Major Arterial","Scarborough","22","42",43.821345,-79.31689,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Vehicle Owner","unknown"," ",0," ","Other"," "," "," "," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,0,0,116,"Steeles (116)",322,0,99.23,17,45,31.9,19300
"323",7448108,1308128,2012,2012-07-06,1000,10,"STEELES AVE E","BIRCHMOUNT RD"," ","Major Arterial","Scarborough","22","42",43.821345,-79.31689,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","55 to 59","None",0,"West","Automobile, Station Wagon","Turning Left","Failed to Yield Right of Way","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,0,0,116,"Steeles (116)",323,0,99.23,17,45,31.9,19300
"324",7448109,1308128,2012,2012-07-06,1000,10,"STEELES AVE E","BIRCHMOUNT RD"," ","Major Arterial","Scarborough","22","42",43.821345,-79.31689,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","75 to 79","Major",0,"West","Bicycle","Going Ahead"," "," "," "," "," ","Motorist turned left across cyclists path.","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,1,0,0,116,"Steeles (116)",324,0,99.23,17,45,31.9,19300
"325",80894961,7001528499,2017,2017-08-23,1000,10,"MAIN ST","GERRARD  ST E"," ","Minor Arterial","Toronto and East York","19","55",43.683879,-79.300121,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","45 to 49","None",0,"South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,62,"East End-Danforth (62)",325,0,99.02,28,65,19.7,24100
"326",80894962,7001528499,2017,2017-08-23,1000,10,"MAIN ST","GERRARD  ST E"," ","Minor Arterial","Toronto and East York","19","55",43.683879,-79.300121,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","25 to 29","Major",0,"East","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,0,0,0,62,"East End-Danforth (62)",326,0,99.02,28,65,19.7,24100
"327",7433404,1302130,2012,2012-05-10,1000,10,"DUNDAS ST W","GORE VALE AVE"," ","Major Arterial","Toronto and East York","10,11","14",43.650845,-79.41339,"Intersection"," ","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Vehicle Owner","unknown"," ",0," ","Other"," "," "," "," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,0,0,81,"Trinity-Bellwoods (81)",327,0,98.79,17,62,11.1,24100
"328",7433405,1302130,2012,2012-05-10,1000,10,"DUNDAS ST W","GORE VALE AVE"," ","Major Arterial","Toronto and East York","10,11","14",43.650845,-79.41339,"Intersection"," ","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","25 to 29","None",0,"East","Automobile, Station Wagon","Going Ahead","Improper Passing","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,0,0,81,"Trinity-Bellwoods (81)",328,0,98.79,17,62,11.1,24100
"329",7433406,1302130,2012,2012-05-10,1000,10,"DUNDAS ST W","GORE VALE AVE"," ","Major Arterial","Toronto and East York","10,11","14",43.650845,-79.41339,"Intersection"," ","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","65 to 69","Major",0,"East","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,1,0,0,81,"Trinity-Bellwoods (81)",329,0,98.79,17,62,11.1,24100
"330",7888883,1386246,2013,2013-06-23,1000,10,"1491 LAKE SHORE BLVD W"," "," ","Major Arterial","Toronto and East York","4","14",43.635951,-79.442912,"Mid-Block","Non Intersection","Stop Sign","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","40 to 44","None",0,"North","Automobile, Station Wagon","Going Ahead","Failed to Yield Right of Way","Inattentive"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,0,0,85,"South Parkdale (85)",330,0,99.68,12,78,25.3,16100
"331",7888884,1386246,2013,2013-06-23,1000,10,"1491 LAKE SHORE BLVD W"," "," ","Major Arterial","Toronto and East York","4","14",43.635951,-79.442912,"Mid-Block","Non Intersection","Stop Sign","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","25 to 29","Major",0,"West","Bicycle","Going Ahead"," "," "," "," "," ","Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,1,0,0,85,"South Parkdale (85)",331,0,99.68,12,78,25.3,16100
"332",7893578,1387944,2013,2013-10-09,1000,10,"DAVENPORT RD","MOUNT ROYAL AVE"," ","Minor Arterial","Toronto and East York","9","13",43.674498,-79.432582,"Intersection","At Intersection","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Vehicle Owner","unknown"," ",0," "," "," "," "," "," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,94,"Wychwood (94)",332,0,100.8,7,78,14.1,24100
"333",7893579,1387944,2013,2013-10-09,1000,10,"DAVENPORT RD","MOUNT ROYAL AVE"," ","Minor Arterial","Toronto and East York","9","13",43.674498,-79.432582,"Intersection","At Intersection","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","45 to 49","None",0,"West","Delivery Van","Turning Right","Improper Turn","Inattentive"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,94,"Wychwood (94)",333,0,100.8,7,78,14.1,24100
"334",7893580,1387944,2013,2013-10-09,1000,10,"DAVENPORT RD","MOUNT ROYAL AVE"," ","Minor Arterial","Toronto and East York","9","13",43.674498,-79.432582,"Intersection","At Intersection","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","50 to 54","Major",0,"West","Bicycle","Going Ahead"," "," "," "," "," ","Motorist turns right at non-signal Inter.(stop, yield, no cont.,and dwy) and strikes cyclist.","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,0,0,0,94,"Wychwood (94)",334,0,100.8,7,78,14.1,24100
"335",6176857,1183570,2010,2010-07-05,1000,10,"COSBURN Ave","WOODBINE Ave"," ","Major Arterial","Toronto and East York","19","54",43.696445,-79.31739,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","45 to 49","None",0,"West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,60,"Woodbine-Lumsden (60)",335,0,99.4,17,72,29.7,16100
"336",6176858,1183570,2010,2010-07-05,1000,10,"COSBURN Ave","WOODBINE Ave"," ","Major Arterial","Toronto and East York","19","54",43.696445,-79.31739,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","45 to 49","Major",0,"East","Bicycle","Turning Left"," "," "," "," "," ","Cyclist turned left across motorists path.","Improper Turn","Inattentive",0,1,1,0,0,0,0,0,0,0,0,0,60,"Woodbine-Lumsden (60)",336,0,99.4,17,72,29.7,16100
"337",6636567,1237364,2011,2011-04-05,1000,10,"JARVIS ST","WELLESLEY ST E"," ","Major Arterial","Toronto and East York","13","51",43.666245,-79.37829,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","65 to 69","None",0,"South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,71,"Cabbagetown-South St.James Town (71)",337,0,97.83,37,65,3.1,24100
"338",6636568,1237364,2011,2011-04-05,1000,10,"JARVIS ST","WELLESLEY ST E"," ","Major Arterial","Toronto and East York","13","51",43.666245,-79.37829,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","65 to 69","Major",0,"South","Bicycle","Overtaking"," "," "," "," "," ","Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.","Improper Passing","Normal",0,1,1,0,0,0,0,0,0,0,0,0,71,"Cabbagetown-South St.James Town (71)",338,0,97.83,37,65,3.1,24100
"339",5279428,1122151,2009,2009-09-01,1000,10,"MC CAUL St","ORDE St"," ","Collector","Toronto and East York","11","52",43.658445,-79.39319,"Mid-Block","At Intersection","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","40 to 44","None",0,"North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,78,"Kensington-Chinatown (78)",339,0,100.69,11,64,17,24100
"340",5279429,1122151,2009,2009-09-01,1000,10,"MC CAUL St","ORDE St"," ","Collector","Toronto and East York","11","52",43.658445,-79.39319,"Mid-Block","At Intersection","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","65 to 69","None",0,"North","Automobile, Station Wagon","Parked","Other","Inattentive"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,78,"Kensington-Chinatown (78)",340,0,100.69,11,64,17,24100
"341",5279430,1122151,2009,2009-09-01,1000,10,"MC CAUL St","ORDE St"," ","Collector","Toronto and East York","11","52",43.658445,-79.39319,"Mid-Block","At Intersection","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","30 to 34","Major",0,"North","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist struck opened vehicle door","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,0,0,0,78,"Kensington-Chinatown (78)",341,0,100.69,11,64,17,24100
"342",6717518,1272062,2011,2011-10-31,1000,10,"240 WELLESLEY St E"," "," ","Minor Arterial","Toronto and East York","13","51",43.667845,-79.37089,"Intersection"," ","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Vehicle Owner","unknown"," ",0," ","Other"," "," "," "," "," "," "," "," "," ",0,1,0,0,1,0,0,0,0,0,0,0,71,"Cabbagetown-South St.James Town (71)",342,0,100.15,7,86,7.1,19300
"343",6717519,1272062,2011,2011-10-31,1000,10,"240 WELLESLEY St E"," "," ","Minor Arterial","Toronto and East York","13","51",43.667845,-79.37089,"Intersection"," ","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Truck Driver","60 to 64","None",0,"South","Truck - Open","Turning Right","Driving Properly","Normal"," "," "," "," "," "," ",0,1,0,0,1,0,0,0,0,0,0,0,71,"Cabbagetown-South St.James Town (71)",343,0,100.15,7,86,7.1,19300
